baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HMEL002203g1.t1	19.7524970272974	0.357423062299299	0.393583208576893	0.90812579020243	0.363811765992476	0.933839415131762
HMEL012563g3.t1	180.938379662834	0.397310308637605	0.237610013635413	1.67211096266016	0.0945024432840663	0.611826742654225
HMEL008789g3.t1	28.8123921841748	0.571524035220213	0.448655049047064	1.27386070085274	0.202712788155659	0.798599749507948
HMEL008091g2.t1	9.23656163887718	-0.103245541576381	0.495487975633638	-0.208371437156167	0.834938956693015	0.997248578738884
HMEL015430g1.t1	0	NA	NA	NA	NA	NA
HMEL011193g1.t1	0.134764084444445	0.49565483381623	2.04023642848683	0.242939899952594	0.808051955601783	NA
HMEL011021g1.t1	2.05150987751274	-2.62140840879512	1.7448866439105	-1.50233736841508	0.133010002562107	0.688409734949561
HMEL025053-RA	0	NA	NA	NA	NA	NA
HMEL025054-RA	1.76548133089084	-2.55048576458535	1.31113976242722	-1.94524324383529	0.0517457094549885	NA
HMEL025056-RA	0.489986011930187	-1.52520311939704	1.99547016936974	-0.764332708555982	0.444668998233901	NA
HMEL004546g1.t1	222.400796897723	0.00411006011478927	0.135901817432851	0.0302428635056337	0.975873364017804	0.997432674790861
HMEL015209g1.t1	0.668357172763953	0.475663496741149	1.30825215475399	0.363587015708448	0.716166424091426	NA
HMEL012302g1.t2	4.53070091777259	0.164345695451315	0.508161027452616	0.323412632163413	0.746382764075337	0.997248578738884
HMEL009784g1.t1	74.9785382387595	0.133240510436211	0.259115817914263	0.514212183218772	0.607103650768573	0.995750233147157
HMEL030239g1.t1	1025.22336421597	0.514961996231544	0.225969252367507	2.27890295177873	0.0226728349236244	0.294993000586505
HMEL037395g1.t3	0	NA	NA	NA	NA	NA
HMEL006178g2.t1	402.717145556447	-0.545016293520775	0.173456907918815	-3.14208468293385	0.0016774951092769	0.0532160654372373
HMEL021801g1.t1	0	NA	NA	NA	NA	NA
HMEL007609g1.t1	3.72296190073571	-0.478559602534195	0.628176060548346	-0.761824005385452	0.44616505107853	0.962885835949827
HMEL011725g1.t1	64.2343045139416	-1.25486383853675	0.463416494113597	-2.70785320435562	0.00677199685944989	0.141555732802377
HMEL016327g1.t1	419.847086448026	-0.195789608624667	0.223283797866196	-0.876864378408663	0.380560306345434	0.938499557745169
HMEL005659g1.t1	182.754577917129	-0.248699843920824	0.111787099410199	-2.22476336923484	0.0260971276766483	0.326926386899337
HMEL002947g1.t1	0	NA	NA	NA	NA	NA
HMEL005340g3.t1	0.557919479307024	0.420624457752656	1.57783185055262	0.266583829959661	0.789789607035818	NA
HMEL025035-RA	0.191785523395229	0.0147691649671656	2.04023642848683	0.00723894778122326	0.994224205773161	NA
