start	end	length	IDY	missing1	missing2	
1102929	1104189	1260	0.4897	0.0659	0.3698	
1133644	1134092	448	0.8393	0.0179	0.0223	
1134661	1136784	2123	0.4503	0.1083	0.3726	
1170475	1171809	1334	0.3103	0.1049	0.5615	
1189165	1190880	1715	0.2764	0.2828	0.3866	
1195538	1196256	718	0.5655	0.2493	0.0766	
1219760	1220353	593	0.6627	0.0675	0.1619	
1725594	1725753	159	0.0943	0.8805	0.0	
1782309	1782575	266	0.5827	0.1353	0.1842	
2005072	2005840	768	0.6836	0.1042	0.0924	
2029183	2030515	1332	0.4474	0.229	0.2508	
2062205	2062696	491	0.7515	0.0204	0.1303	
2164864	2166483	1619	0.3051	0.1266	0.5003	
2202133	2204978	2845	0.3012	0.265	0.3821	
2255662	2256107	445	0.818	0.0427	0.0584	
2256828	2258336	1508	0.6247	0.1034	0.187	
2273272	2273432	160	0.8187	0.1187	0.0	
2273813	2273963	150	0.9267	0.0133	0.0	
2277578	2279868	2290	0.455	0.145	0.3301	
2280380	2282805	2425	0.2751	0.0977	0.5913	
2283114	2283768	654	0.6529	0.0994	0.1131	
2325410	2326350	940	0.6245	0.2277	0.0745	
2419822	2420594	772	0.7163	0.0557	0.0855	
2442689	2443279	590	0.8542	0.0068	0.0508	
2446515	2447674	1159	0.5065	0.1941	0.157	
2579155	2579999	844	0.6754	0.0379	0.1848	
2616867	2617364	497	0.7384	0.1066	0.0523	
2621968	2622137	169	0.8935	0.0	0.0059	
2626958	2628275	1317	0.6834	0.0964	0.1139	
2664566	2665020	454	0.7555	0.0176	0.1806	
2678640	2678972	332	0.5633	0.3886	0.009	
2709834	2710194	360	0.8611	0.0389	0.0222	
2833164	2833512	348	0.8017	0.092	0.0172	
2889650	2889962	312	0.3173	0.6603	0.0032	
3335634	3336936	1302	0.3233	0.0584	0.5668	
3410232	3411323	1091	0.3703	0.1366	0.4418	
3596461	3597239	778	0.2841	0.5488	0.0938	
3696941	3697214	273	0.9304	0.0	0.033	
3717316	3717796	480	0.7562	0.0813	0.0917	
3726758	3727084	326	0.8006	0.0644	0.0429	
3751463	3752368	905	0.6232	0.1978	0.0873	
3874515	3874931	416	0.4351	0.0264	0.5048	
3883303	3884497	1194	0.4715	0.1415	0.2948	
3895425	3895831	406	0.7069	0.0591	0.1084	
3906119	3906491	372	0.8952	0.0188	0.0108	
4310159	4311679	1520	0.3901	0.0908	0.4303	
4591935	4592942	1007	0.3674	0.149	0.4121	
4651765	4652162	397	0.5164	0.0882	0.335	
4671943	4672258	315	0.5905	0.1873	0.0762	
4710171	4710573	402	0.5871	0.3358	0.01	
4723001	4723351	350	0.46	0.4771	0.0029	
5127930	5128228	298	0.7785	0.0201	0.1107	
5136362	5137497	1135	0.4564	0.1612	0.3145	
5150172	5150946	774	0.3656	0.0465	0.5401	
5196967	5197275	308	0.8961	0.0162	0.039	
5211529	5212696	1167	0.3145	0.6487	0.0026	
5287528	5287894	366	0.7623	0.0874	0.041	
5407583	5407981	398	0.8869	0.0251	0.0025	
5570902	5571881	979	0.3442	0.238	0.3647	
5643537	5643778	241	0.0	1.0	0.0	
5645806	5647312	1506	0.1102	0.1268	0.755	
5647806	5650271	2465	0.3108	0.0114	0.6329	
5719381	5720315	934	0.4004	0.0428	0.5075	
5742925	5744119	1194	0.026	0.9539	0.0	
6647708	6647985	277	0.6679	0.2383	0.0	
7247981	7248210	229	0.9782	0.0	0.0	
7302008	7303569	1561	0.1666	0.0647	0.7527	
7502621	7503661	1040	0.3702	0.3144	0.2327	
7626629	7626868	239	0.9163	0.0	0.0209	
7643426	7644420	994	0.3642	0.0382	0.5594	
7698423	7699572	1149	0.4247	0.0783	0.4247	
7700222	7701668	1446	0.4834	0.139	0.2676	
7702184	7702721	537	0.6089	0.1527	0.121	
7729710	7732171	2461	0.4665	0.2341	0.2373	
7784797	7785954	1157	0.5557	0.1383	0.21	
7813826	7814099	273	0.7912	0.0366	0.0037	
7814941	7817249	2308	0.2413	0.0771	0.6373	
7821851	7822053	202	0.7426	0.0446	0.1386	
7826525	7826894	369	0.6558	0.0678	0.1518	
7849887	7850390	503	0.5845	0.1491	0.1789	
7885887	7886307	420	0.2857	0.6929	0.0	
7886483	7886884	401	0.4564	0.1546	0.2943	
7893127	7893758	631	0.7179	0.0713	0.0824	
8060644	8060864	220	0.9273	0.0	0.0	
9072610	9075718	3108	0.1725	0.0627	0.7355	
9174103	9174264	161	0.9317	0.0	0.0062	
9177488	9177640	152	0.8816	0.0395	0.0066	
9181812	9182713	901	0.6804	0.0577	0.1465	
9267733	9269053	1320	0.7212	0.1583	0.0318	
9289215	9289407	192	0.9063	0.0156	0.0	
9325169	9326190	1021	0.6219	0.0597	0.2321	
9518344	9518873	529	0.707	0.0491	0.0605	
10091320	10091521	201	0.8856	0.0299	0.005	
10555436	10556210	774	0.6382	0.0284	0.2274	
10799898	10800160	262	0.8359	0.0267	0.0076	
10963163	10963838	675	0.5526	0.1615	0.1467	
11030075	11030667	592	0.5557	0.098	0.2517	
11039357	11039793	436	0.8073	0.0436	0.0688	
11057586	11059636	2050	0.2946	0.1688	0.4654	
11122531	11127349	4818	0.0548	0.0376	0.9058	
11143089	11143323	234	0.9701	0.0043	0.0	
11149973	11150348	375	0.4267	0.1013	0.4187	
11219211	11219745	534	0.8127	0.103	0.0225	
11220160	11220595	435	0.8897	0.0414	0.0161	
11415217	11415863	646	0.6331	0.2709	0.0402	
11692871	11693116	245	0.7878	0.1469	0.0082	
11715094	11715477	383	0.8486	0.0862	0.0026	
11901949	11902533	584	0.8065	0.0205	0.0223	
12103373	12104261	888	0.8423	0.0304	0.0721	
12151886	12152330	444	0.9009	0.0023	0.0113	
12403300	12404512	1212	0.288	0.0322	0.637	
12420061	12420811	750	0.6427	0.0467	0.196	
12429087	12429903	816	0.4583	0.2181	0.2512	
12452541	12453042	501	0.8383	0.0319	0.0319	
12545915	12546961	1046	0.5258	0.1692	0.1941	
12618126	12618366	240	0.9417	0.0	0.0125	
12620192	12621356	1164	0.6271	0.0215	0.2835	
12778849	12780208	1359	0.3039	0.2171	0.4371	
12783485	12784123	638	0.7665	0.0815	0.0533	
