start	end	length	IDY	missing1	missing2	
500347	501296	949	0.627	0.0759	0.2034	
1113682	1114458	776	0.4523	0.0412	0.4652	
1207876	1208251	375	0.7467	0.016	0.056	
1350242	1351173	931	0.3276	0.015	0.6122	
1884044	1884307	263	0.4183	0.4601	0.038	
1993635	1994009	374	0.5428	0.0267	0.3235	
2139679	2140227	548	0.4033	0.5493	0.0036	
2460684	2461605	921	0.3583	0.0793	0.4832	
2511038	2511427	389	0.7866	0.1799	0.0	
2607382	2607648	266	0.7744	0.0226	0.1165	
2608000	2608211	211	0.9289	0.0	0.0237	
2706764	2707176	412	0.4199	0.3252	0.1869	
2782226	2782385	159	0.9308	0.0	0.0	
2782605	2783406	801	0.015	0.3408	0.6292	
3326277	3326442	165	0.903	0.0	0.0242	
3671786	3674119	2333	0.3635	0.1226	0.4801	
3711148	3711410	262	0.9198	0.0229	0.0	
3765036	3765959	923	0.351	0.0845	0.533	
4348477	4348899	422	0.5972	0.0711	0.2512	
4463250	4464343	1093	0.2635	0.0174	0.6908	
4579361	4579779	418	0.2799	0.2057	0.4282	
4692910	4693624	714	0.7815	0.0686	0.0392	
4702025	4702426	401	0.5736	0.1421	0.2145	
5208282	5209224	942	0.4374	0.1518	0.3662	
5237644	5237827	183	0.8197	0.1366	0.0	
5710571	5710743	172	0.8547	0.0058	0.0116	
5845321	5847031	1710	0.3094	0.1684	0.4883	
5933104	5933257	153	0.7843	0.1569	0.0	
5985306	5985670	364	0.5687	0.3626	0.0	
7040026	7040684	658	0.3997	0.1489	0.3647	
7478360	7478769	409	0.6406	0.1149	0.1663	
7531263	7532667	1404	0.1553	0.1403	0.688	
7941820	7941986	166	0.8072	0.0181	0.0482	
8037074	8038258	1184	0.2677	0.1486	0.5405	
8223574	8223717	143	0.8601	0.0	0.0	
8248985	8249552	567	0.6966	0.1958	0.0018	
8259049	8261013	1964	0.2357	0.1945	0.5341	
8332864	8333171	307	0.7329	0.114	0.0326	
8559234	8560382	1148	0.2456	0.25	0.4861	
8742428	8743262	834	0.2506	0.5635	0.1535	
8747677	8747886	209	0.866	0.0239	0.0144	
8952191	8952377	186	0.914	0.0054	0.0215	
9242660	9243253	593	0.5413	0.1248	0.1821	
9427027	9428545	1518	0.1897	0.114	0.6765	
9455980	9456405	425	0.5247	0.1859	0.2	
9482334	9483258	924	0.2056	0.2273	0.54	
9485970	9486542	572	0.8636	0.0122	0.0297	
9517730	9517967	237	0.4473	0.5359	0.0127	
9868268	9870336	2068	0.0875	0.1214	0.7766	
9884888	9885157	269	0.0	1.0	0.0	
9966039	9966454	415	0.8289	0.0169	0.0337	
10111646	10111998	352	0.9347	0.0	0.0	
10112218	10112688	470	0.6681	0.0404	0.2191	
10608965	10609115	150	0.9867	0.0	0.0	
10997185	10998712	1527	0.8926	0.0275	0.019	
11319447	11320013	566	0.4505	0.0389	0.4346	
11569173	11570037	864	0.9479	0.0	0.0023	
11936438	11937273	835	0.2743	0.103	0.5533	
12344360	12345786	1426	0.0	1.0	0.0	
12466642	12468227	1585	0.7451	0.0101	0.2038	
12926024	12926298	274	0.9489	0.0	0.0	
