start	end	length	IDY	missing1	missing2	
100658332	100659479	1147	0.5501	0.0837	0.2999	
100661106	100661676	570	0.3333	0.2596	0.3737	
101895549	101896164	615	0.9024	0.0016	0.0033	
103764659	103765204	545	0.7174	0.0771	0.0936	
104837196	104838928	1732	0.7125	0.0883	0.0947	
104851748	104852821	1073	0.6729	0.1249	0.1333	
104855563	104856080	517	0.8801	0.0251	0.0155	
104877314	104878762	1448	0.4572	0.2355	0.2424	
105033823	105035577	1754	0.5912	0.077	0.2372	
105282920	105283566	646	0.644	0.1254	0.1006	
10555217	10556278	1061	0.5834	0.1018	0.1913	
105620312	105620516	204	0.8627	0.0294	0.0686	
105647114	105647511	397	0.6448	0.0554	0.1688	
107183064	107183921	857	0.3547	0.2357	0.3757	
107952803	107955093	2290	0.3428	0.0341	0.5598	
107967675	107968290	615	0.9366	0.0228	0.0065	
109644107	109645017	910	0.6956	0.0615	0.1451	
109683105	109683502	397	0.8086	0.0479	0.0252	
109730607	109731284	677	0.8168	0.0561	0.0768	
109737115	109739469	2354	0.7591	0.1126	0.0535	
1103072	1103787	715	0.7217	0.0727	0.1021	
11039320	11039943	623	0.7769	0.0546	0.0626	
111197125	111197526	401	0.788	0.0274	0.0798	
11142963	11143326	363	0.6722	0.0165	0.281	
111452028	111452858	830	0.5578	0.3831	0.0422	
111638919	111639787	868	0.591	0.0115	0.3433	
111716454	111716864	410	0.8341	0.0293	0.0244	
111875920	111876675	755	0.4199	0.0291	0.5166	
111940941	111941958	1017	0.4356	0.2035	0.2979	
11220167	11220597	430	0.8884	0.0419	0.0163	
112292162	112293125	963	0.5763	0.028	0.296	
112403538	112403991	453	0.8013	0.0088	0.0905	
113319372	113319542	170	0.9529	0.0059	0.0	
113427521	113427920	399	0.6742	0.0326	0.218	
113600970	113601541	571	0.5674	0.31	0.056	
113602239	113602952	713	0.7574	0.0659	0.0645	
113604046	113604333	287	0.9268	0.0	0.007	
113608615	113609267	652	0.5567	0.0276	0.3558	
113648034	113648942	908	0.8282	0.0341	0.033	
114072712	114073001	289	0.8997	0.0035	0.0	
11415342	11415838	496	0.7278	0.1754	0.0524	
114281050	114281239	189	0.8042	0.0529	0.0582	
114290845	114291251	406	0.8744	0.0172	0.0099	
114511332	114512395	1063	0.8391	0.0245	0.0442	
114535768	114536188	420	0.8357	0.0786	0.0071	
114559564	114559858	294	0.7959	0.0034	0.085	
114563458	114563791	333	0.9309	0.0	0.036	
114633551	114634010	459	0.6623	0.0	0.2527	
114881398	114882177	779	0.9307	0.0077	0.0141	
115279083	115279603	520	0.8519	0.0135	0.0404	
116305777	116306994	1217	0.4667	0.1405	0.3336	
116485355	116485906	551	0.902	0.0272	0.0145	
116504477	116505070	593	0.8128	0.0708	0.0472	
116512140	116512324	184	0.9293	0.0109	0.0	
116543551	116544125	574	0.7021	0.0087	0.2265	
116818613	116819409	796	0.3291	0.4158	0.2136	
117094659	117095463	804	0.5286	0.1692	0.2276	
11715103	11715506	403	0.8586	0.0819	0.0025	
117386941	117387534	593	0.7555	0.0944	0.0607	
117635957	117636414	457	0.779	0.0547	0.0766	
118456315	118457189	874	0.5995	0.0069	0.3192	
1189636	1191109	1473	0.3618	0.317	0.2607	
11901963	11902513	550	0.8127	0.0218	0.0236	
120720502	120721166	664	0.628	0.1732	0.1114	
120913595	120914508	913	0.6933	0.161	0.0789	
121195319	121196202	883	0.7078	0.0883	0.0781	
121197870	121198908	1038	0.8391	0.027	0.0067	
12151887	12152632	745	0.8161	0.0201	0.0456	
1219617	1220202	585	0.7624	0.0222	0.0667	
12419560	12420645	1085	0.4129	0.3493	0.1677	
12428810	12429695	885	0.4644	0.2927	0.1751	
12452652	12453125	473	0.8732	0.0233	0.0296	
124851482	124853455	1973	0.4217	0.3431	0.1277	
12545619	12547036	1417	0.5427	0.1687	0.1651	
125546903	125548141	1238	0.6535	0.1026	0.1333	
126462078	126462952	874	0.4279	0.1613	0.3467	
12778971	12779852	881	0.4279	0.0193	0.4972	
12783754	12784261	507	0.7653	0.0828	0.0276	
12793713	12794651	938	0.6077	0.0096	0.3113	
128036406	128038880	2474	0.2692	0.0432	0.656	
128934595	128935641	1046	0.522	0.1243	0.2763	
128975178	128976035	857	0.713	0.0467	0.1599	
