start	end	length	IDY	missing1	missing2	
1113682	1114458	776	0.4523	0.0412	0.4652	
4879355	4879571	216	0.8889	0.0139	0.0093	
8216848	8217245	397	0.7657	0.131	0.0302	
8478874	8480143	1269	0.5524	0.0898	0.3042	
12338115	12338309	194	0.9794	0.0	0.0	
13924885	13925269	384	0.7318	0.1354	0.0339	
14231571	14231762	191	0.8063	0.0681	0.0209	
15102293	15102450	157	0.8854	0.0127	0.0318	
18139295	18139679	384	0.7448	0.0729	0.0339	
18256038	18256623	585	0.788	0.0803	0.053	
22194872	22196413	1541	0.3978	0.1259	0.4166	
24797270	24797402	132	0.8561	0.0303	0.0	
35147156	35148109	953	0.7461	0.0178	0.0976	
37105943	37106343	400	0.74	0.025	0.1425	
37108386	37109529	1143	0.1741	0.1391	0.6527	
40317578	40318318	740	0.4162	0.4149	0.1014	
44700451	44700645	194	0.8969	0.0258	0.0052	
46174427	46174695	268	0.8582	0.0075	0.0	
56189487	56189930	443	0.6072	0.0903	0.2438	
56321002	56321390	388	0.6727	0.2758	0.0026	
58285953	58286477	524	0.2595	0.166	0.5229	
59206694	59206978	284	0.9225	0.0035	0.0	
59235853	59238415	2562	0.5574	0.1362	0.2201	
59249730	59250799	1069	0.5706	0.0627	0.2937	
59252468	59254598	2130	0.362	0.1103	0.4756	
59302202	59302831	629	0.3768	0.0143	0.5771	
59305779	59306236	457	0.7659	0.07	0.035	
59306718	59307194	476	0.7878	0.0462	0.0672	
59308425	59308600	175	0.9086	0.04	0.0	
59315415	59315576	161	0.8199	0.0186	0.0124	
59316893	59317115	222	0.8964	0.0	0.0	
59319213	59321070	1857	0.4949	0.1427	0.3236	
59322289	59322518	229	0.8166	0.0786	0.0	
59327051	59327475	424	0.9057	0.0118	0.0236	
59327680	59328703	1023	0.6813	0.0235	0.2053	
59330089	59330254	165	0.6909	0.1818	0.0606	
59331060	59331368	308	0.9481	0.0	0.0065	
59335065	59335444	379	0.9974	0.0	0.0	
59359650	59360128	478	0.3703	0.023	0.5795	
59366020	59366897	877	0.4036	0.0958	0.4698	
59371250	59371661	411	0.9221	0.0268	0.0024	
59373317	59373568	251	0.8884	0.0398	0.0	
59376830	59377514	684	0.7982	0.0614	0.0526	
59380308	59380718	410	0.9171	0.039	0.0	
59381153	59381863	710	0.9099	0.0042	0.0197	
59382406	59382633	227	0.9207	0.0	0.022	
59386292	59386769	477	0.8449	0.0	0.044	
59386917	59387409	492	0.8232	0.0488	0.002	
59396681	59396957	276	0.9348	0.0036	0.0072	
59408772	59409061	289	0.9204	0.0	0.0173	
59409490	59409703	213	0.9296	0.0	0.0423	
59414052	59414721	669	0.4679	0.0508	0.4155	
59414998	59415286	288	0.8194	0.0243	0.0035	
59418998	59419254	256	0.8828	0.0	0.0352	
59481445	59482919	1474	0.3948	0.2293	0.325	
65317912	65319332	1420	0.2613	0.3535	0.3317	
67955252	67955451	199	0.6332	0.1055	0.2111	
70849120	70849272	152	0.8487	0.0	0.0724	
73299877	73300191	314	0.0	1.0	0.0	
75215084	75215461	377	0.3501	0.2255	0.3528	
76767140	76767431	291	0.8179	0.0653	0.0309	
79739348	79739613	265	0.8	0.0264	0.0453	
80214556	80215375	819	0.3321	0.1856	0.4481	
80677171	80677759	588	0.3997	0.0969	0.4592	
82634538	82634812	274	0.0	1.0	0.0	
