start	end	length	IDY	missing1	missing2	
1725594	1725753	159	0.0943	0.8805	0.0	
1879502	1879864	362	0.6519	0.0608	0.1685	
2252373	2252712	339	0.8466	0.0177	0.0	
2709834	2710194	360	0.8611	0.0389	0.0222	
3200916	3201391	475	0.6168	0.0716	0.2126	
3327940	3330588	2648	0.0816	0.0759	0.8327	
3334142	3334702	560	0.6768	0.1214	0.1018	
3756973	3757532	559	0.2379	0.1735	0.5599	
4448556	4448718	162	0.0	1.0	0.0	
4710171	4710573	402	0.5871	0.3358	0.01	
5643537	5643778	241	0.0	1.0	0.0	
5645806	5647312	1506	0.1102	0.1268	0.755	
5742925	5744119	1194	0.026	0.9539	0.0	
6647708	6647985	277	0.6679	0.2383	0.0	
7757667	7757927	260	0.85	0.0615	0.0269	
7778102	7778311	209	0.7751	0.0048	0.0718	
7805245	7805737	492	0.5976	0.124	0.2256	
7813826	7814099	273	0.7912	0.0366	0.0037	
7885887	7886307	420	0.2857	0.6929	0.0	
7886483	7886884	401	0.4564	0.1546	0.2943	
7893127	7893758	631	0.7179	0.0713	0.0824	
8060644	8060864	220	0.9273	0.0	0.0	
8066061	8066698	637	0.2402	0.1523	0.5934	
8111884	8112088	204	0.3725	0.5147	0.0294	
8377201	8377613	412	0.8592	0.0073	0.0291	
8557642	8557863	221	0.8281	0.0407	0.0181	
8698405	8699128	723	0.6307	0.065	0.2047	
9177488	9177640	152	0.8816	0.0395	0.0066	
9289215	9289407	192	0.9063	0.0156	0.0	
10091320	10091521	201	0.8856	0.0299	0.005	
10387058	10387405	347	0.7695	0.0202	0.1066	
10963163	10963838	675	0.5526	0.1615	0.1467	
11023966	11025396	1430	0.1441	0.1678	0.6622	
11057586	11059636	2050	0.2946	0.1688	0.4654	
11823327	11823817	490	0.4816	0.4347	0.0041	
11935323	11935499	176	0.767	0.1818	0.0227	
12023956	12024223	267	0.0	1.0	0.0	
12114785	12115248	463	0.6177	0.1706	0.1253	
12120603	12120783	180	0.9611	0.0	0.0	
12139062	12139416	354	0.6412	0.1102	0.1525	
12416055	12416544	489	0.6626	0.1411	0.092	
12618126	12618366	240	0.9417	0.0	0.0125	
12693597	12693890	293	0.9113	0.0034	0.0068	
12780725	12781012	287	0.8955	0.0105	0.0	
12897597	12902443	4846	0.065	0.0322	0.8968	
13048299	13048659	360	0.7194	0.0472	0.15	
13158945	13159275	330	0.7152	0.0576	0.1364	
13294851	13295392	541	0.658	0.0518	0.159	
14699168	14699697	529	0.5425	0.1021	0.2854	
14718282	14718545	263	0.9202	0.0456	0.0	
