start	end	length	IDY	missing1	missing2	
154978	156360	1382	0.0	0.0	0.9993	
188137	189429	1292	0.2074	0.1533	0.5998	
192539	193213	674	0.1499	0.2611	0.5682	
200621	201369	748	0.1604	0.1016	0.7059	
204883	206736	1853	0.2515	0.1025	0.5715	
422677	423758	1081	0.5504	0.1924	0.1499	
434983	436122	1139	0.7656	0.0342	0.0658	
436518	437209	691	0.547	0.2156	0.165	
481840	482214	374	0.8904	0.016	0.0	
503488	503880	392	0.4515	0.2857	0.1913	
665494	666054	560	0.6321	0.1161	0.1804	
797029	802675	5646	0.2152	0.1495	0.6086	
956907	957231	324	0.8519	0.0247	0.0247	
969839	971660	1821	0.5294	0.0972	0.285	
1193071	1193485	414	0.8092	0.0362	0.0362	
1194594	1194788	194	0.8814	0.0052	0.0206	
1240224	1240732	508	0.4882	0.0768	0.4075	
1262361	1263982	1621	0.4565	0.3035	0.14	
1275378	1276729	1351	0.6366	0.1021	0.114	
1275378	1277049	1671	0.5446	0.2304	0.0928	
1328719	1328936	217	0.7005	0.0	0.2488	
1362875	1363489	614	0.3746	0.1384	0.4707	
1378530	1379024	494	0.8158	0.0223	0.0405	
1465581	1465962	381	0.3963	0.3045	0.2493	
1552673	1561181	8508	0.165	0.0957	0.7153	
1790399	1790648	249	0.7992	0.0241	0.0924	
1882060	1882217	157	0.9554	0.0	0.0	
1901910	1902658	748	0.2981	0.2861	0.3543	
1902078	1903422	1344	0.6436	0.064	0.2299	
1946091	1948285	2194	0.907	0.0214	0.0164	
1992368	1993349	981	0.314	0.2926	0.2977	
1992930	1993878	948	0.635	0.0981	0.1667	
2002001	2002926	925	0.5373	0.053	0.3622	
2032034	2032427	393	0.6692	0.201	0.0	
2033828	2034290	462	0.6537	0.1926	0.0584	
2040086	2041158	1072	0.8246	0.0979	0.0233	
2044185	2044977	792	0.6111	0.2563	0.0593	
2048619	2050338	1719	0.4159	0.1385	0.3741	
2063890	2065565	1675	0.4985	0.1134	0.2907	
2068692	2069437	745	0.4148	0.1651	0.3423	
2096540	2096892	352	0.6932	0.1136	0.071	
2106081	2108129	2048	0.1372	0.0464	0.7969	
2107789	2108440	651	0.2058	0.3625	0.4163	
2118783	2119391	608	0.5674	0.0822	0.2533	
2170159	2170338	179	0.9497	0.0223	0.0	
2265903	2267550	1647	0.7705	0.0601	0.0607	
2300401	2301458	1057	0.4579	0.1495	0.2857	
2328031	2330021	1990	0.5116	0.0985	0.2945	
2460044	2461605	1561	0.2447	0.1518	0.5452	
2505235	2506662	1427	0.0	0.9615	0.0385	
2505235	2508191	2956	0.0	0.9814	0.0186	
2505235	2508881	3646	0.0	0.9849	0.0151	
2505235	2509704	4469	0.0	0.9877	0.0123	
2505235	2511427	6192	0.0494	0.9396	0.0089	
2516752	2517907	1155	0.2277	0.3065	0.4338	
2554696	2554989	293	0.7167	0.1604	0.058	
2585294	2586113	819	0.6203	0.0769	0.1868	
2593864	2594451	587	0.7564	0.0102	0.138	
2607382	2607648	266	0.7744	0.0226	0.1165	
2607405	2608198	793	0.7554	0.0958	0.0757	
2689718	2690052	334	0.9222	0.0	0.015	
2693707	2694586	879	0.504	0.0569	0.3777	
2704615	2705403	788	0.3883	0.0698	0.4721	
2815051	2815459	408	0.8333	0.0343	0.0172	
2993715	2994414	699	0.0329	0.8827	0.0773	
2993715	2995242	1527	0.2305	0.6922	0.0406	
2993715	2995592	1877	0.3314	0.5711	0.049	
3389334	3391894	2560	0.1914	0.0426	0.7211	
3389334	3392459	3125	0.1568	0.0739	0.7325	
3609085	3609829	744	0.5242	0.0874	0.2957	
3667608	3670188	2580	0.7008	0.1078	0.1074	
3671713	3672230	517	0.5667	0.0174	0.3694	
3671786	3673422	1636	0.3496	0.0128	0.6088	
3704608	3704813	205	0.9561	0.0195	0.0	
3713552	3713795	243	0.893	0.0	0.037	
3764025	3765363	1338	0.4656	0.0972	0.3864	
3767133	3768375	1242	0.9501	0.0	0.0016	
3779181	3779702	521	0.7908	0.0384	0.0518	
3781140	3781606	466	0.7425	0.0515	0.1202	
3809160	3809892	732	0.5287	0.2281	0.1776	
3810093	3810964	871	0.7107	0.039	0.1665	
3854934	3856411	1477	0.5416	0.1835	0.1625	
3856932	3857675	743	0.5693	0.1225	0.2261	
3871193	3871752	559	0.7209	0.1646	0.025	
3871285	3872350	1065	0.7455	0.03	0.1446	
3878620	3879067	447	0.6376	0.0738	0.226	
3893783	3894215	432	0.8495	0.037	0.0	
3903931	3904589	658	0.4605	0.0334	0.4696	
3971747	3972210	463	0.4687	0.149	0.3305	
4223191	4223529	338	0.926	0.0	0.0	
4225834	4228948	3114	0.0604	0.7807	0.1464	
4225834	4231310	5476	0.0343	0.8753	0.0833	
4374038	4375173	1135	0.3172	0.0282	0.5947	
4422999	4424343	1344	0.5915	0.1198	0.1793	
4463250	4463621	371	0.7763	0.0296	0.1105	
4514850	4515832	982	0.5051	0.3523	0.0886	
4599735	4602096	2361	0.3456	0.1673	0.4528	
4670077	4670258	181	0.9061	0.0331	0.0	
4701908	4702197	289	0.8754	0.0173	0.0346	
4706972	4707857	885	0.478	0.174	0.3085	
4811426	4812091	665	0.3293	0.4286	0.1895	
4863249	4863825	576	0.474	0.2622	0.1649	
4864503	4864720	217	0.8756	0.0138	0.0092	
4968246	4969077	831	0.4729	0.3803	0.0782	
5048235	5049107	872	0.8326	0.0218	0.0321	
5119722	5119971	249	0.9317	0.0	0.0361	
5159664	5160335	671	0.228	0.0104	0.7511	
5160315	5161591	1276	0.2273	0.377	0.3605	
5168911	5169264	353	0.8159	0.0028	0.0425	
5187966	5189472	1506	0.4509	0.1049	0.3758	
5195580	5195735	155	0.8516	0.0	0.0194	
5208040	5208492	452	0.8584	0.0177	0.0111	
5233189	5233628	439	0.7494	0.0683	0.0524	
5237313	5237827	514	0.3872	0.5681	0.0214	
5278213	5278521	308	0.8669	0.0422	0.0162	
5278213	5279073	860	0.4942	0.1512	0.286	
5279044	5280074	1030	0.4243	0.0447	0.4602	
5281321	5281742	421	0.6556	0.0713	0.1853	
5305866	5307158	1292	0.6169	0.1176	0.1494	
5307532	5307971	439	0.5103	0.1002	0.2506	
5570902	5571881	979	0.3442	0.238	0.3647	
5593121	5593438	317	0.6593	0.0473	0.183	
5711080	5711880	800	0.4863	0.0512	0.3738	
5755923	5756155	232	0.6681	0.1509	0.1379	
5825274	5826063	789	0.3663	0.2459	0.3485	
5845321	5846580	1259	0.4202	0.112	0.4218	
6904719	6905075	356	0.4916	0.3427	0.0365	
7023746	7023930	184	0.8641	0.0054	0.0	
7024351	7024702	351	0.8433	0.0114	0.0399	
7032792	7034210	1418	0.1573	0.0254	0.7884	
7477779	7478769	990	0.2646	0.5879	0.1152	
7483291	7483638	347	0.7147	0.0548	0.1326	
7483462	7484341	879	0.4437	0.3504	0.1468	
7530993	7531714	721	0.3024	0.2829	0.3828	
