start	end	length	IDY	missing1	missing2	
5997871	5998101	230	0.6783	0.313	0.0	
12338115	12338309	194	0.9794	0.0	0.0	
16313915	16314160	245	0.8245	0.0694	0.0041	
46174427	46174695	268	0.8582	0.0075	0.0	
49785949	49786424	475	0.0	1.0	0.0	
56373024	56373910	886	0.4187	0.237	0.2799	
57574150	57574399	249	0.8956	0.0	0.004	
59206694	59206978	284	0.9225	0.0035	0.0	
59235853	59238415	2562	0.5574	0.1362	0.2201	
59249730	59250799	1069	0.5706	0.0627	0.2937	
59271823	59272310	487	0.8624	0.0329	0.0513	
59273274	59273608	334	0.9641	0.0	0.0	
59281070	59281382	312	0.8077	0.0353	0.0641	
59297351	59299102	1751	0.9069	0.0188	0.016	
59302202	59302831	629	0.3768	0.0143	0.5771	
59305779	59306236	457	0.7659	0.07	0.035	
59306718	59307194	476	0.7878	0.0462	0.0672	
59308425	59308600	175	0.9086	0.04	0.0	
59315415	59315576	161	0.8199	0.0186	0.0124	
59317461	59318333	872	0.8796	0.0046	0.0321	
59327051	59327475	424	0.9057	0.0118	0.0236	
59327680	59328703	1023	0.6813	0.0235	0.2053	
59329223	59329516	293	0.8157	0.058	0.0068	
59339219	59339509	290	0.9552	0.0345	0.0034	
59348092	59348768	676	0.8891	0.0	0.0414	
59349956	59350478	522	0.9349	0.0096	0.0	
59352336	59353053	717	0.8117	0.0432	0.0516	
59353263	59353610	347	0.7723	0.0259	0.1354	
59358979	59359256	277	0.8773	0.0144	0.0361	
59359650	59360128	478	0.3703	0.023	0.5795	
59360538	59360854	316	0.9589	0.0	0.0	
59361215	59362437	1222	0.743	0.072	0.1187	
59366020	59366897	877	0.4036	0.0958	0.4698	
59367356	59367974	618	0.6359	0.0955	0.1521	
59371250	59371661	411	0.9221	0.0268	0.0024	
59373317	59373568	251	0.8884	0.0398	0.0	
59378495	59378789	294	0.8571	0.1224	0.0	
59382742	59383561	819	0.8486	0.033	0.0623	
59384096	59384257	161	0.9689	0.0	0.0	
59386292	59386769	477	0.8449	0.0	0.044	
59389448	59389958	510	0.7882	0.102	0.0412	
59390417	59391667	1250	0.6456	0.084	0.1512	
59396681	59396957	276	0.9348	0.0036	0.0072	
59399333	59399710	377	0.9098	0.0212	0.0027	
59400153	59400324	171	0.8772	0.0058	0.0175	
59401478	59402396	918	0.8453	0.0261	0.0501	
59403956	59404614	658	0.9149	0.0076	0.0137	
59407239	59408676	1437	0.8135	0.0466	0.071	
59408772	59409061	289	0.9204	0.0	0.0173	
59409490	59409703	213	0.9296	0.0	0.0423	
59418998	59419254	256	0.8828	0.0	0.0352	
59426519	59426891	372	0.9005	0.0108	0.0242	
60239521	60239760	239	0.8996	0.0418	0.0126	
63880925	63881122	197	0.0	1.0	0.0	
67955252	67955451	199	0.6332	0.1055	0.2111	
86255475	86255982	507	0.7396	0.0651	0.0631	
88752076	88753314	1238	0.3199	0.0275	0.5654	
91341457	91342379	922	0.4013	0.1095	0.397	
91360136	91360949	813	0.3862	0.1107	0.4453	
96560116	96560269	153	0.8105	0.0719	0.0131	
98397406	98397760	354	0.9322	0.0198	0.0056	
107966795	107967097	302	0.9503	0.0	0.0	
112957046	112957758	712	0.7865	0.052	0.0688	
112958088	112958537	449	0.8374	0.0713	0.0379	
115204507	115204696	189	0.9788	0.0	0.0	
115336205	115336370	165	0.9091	0.0	0.0121	
115754795	115754972	177	0.9887	0.0	0.0	
119694353	119694627	274	0.7409	0.1752	0.0	
120761630	120762583	953	0.468	0.1931	0.2634	
139771737	139772058	321	0.8879	0.0156	0.0156	
140785421	140786108	687	0.4527	0.1397	0.3013	
144794337	144794698	361	0.7064	0.1801	0.0471	
