start	end	length	IDY	missing1	missing2	
102041840	102042478	638	0.2132	0.7539	0.0188	
102173184	102173583	399	0.6541	0.01	0.2206	
104922749	104923456	707	0.0566	0.0	0.9264	
105280160	105280443	283	0.4664	0.106	0.2933	
109790513	109792815	2302	0.1321	0.6268	0.2037	
112955289	112955601	312	0.0	0.0	1.0	
113174352	113174722	370	0.4135	0.5	0.0514	
114813896	114814646	750	0.7627	0.048	0.1053	
204957634	204957781	147	0.9184	0.0544	0.0	
116472539	116472927	388	0.5541	0.2887	0.0851	
118481590	118481834	244	0.8648	0.0082	0.0369	
119493388	119493676	288	0.8507	0.0174	0.0104	
120401770	120401917	147	0.9524	0.0	0.0	
212644012	212644260	248	0.0	0.0	1.0	
129143786	129144339	553	0.425	0.0434	0.4792	
307551118	307551563	445	0.7169	0.0899	0.0764	
131489509	131490151	642	0.5156	0.3333	0.0701	
132159015	132159837	822	0.6423	0.1557	0.0815	
133346445	133347455	1010	0.4911	0.2861	0.1594	
221484737	221485442	705	0.2199	0.6596	0.0865	
134254042	134254767	725	0.6469	0.1255	0.1131	
134296063	134296679	616	0.3377	0.5292	0.099	
135066609	135066831	222	0.8198	0.018	0.0721	
135121608	135122461	853	0.1841	0.5135	0.2919	
135755482	135756061	579	0.2297	0.4991	0.2366	
13742782	13743008	226	0.9425	0.0	0.0088	
137873415	137874753	1338	0.2287	0.6547	0.071	
138267314	138267742	428	0.4743	0.0467	0.4439	
139879219	139879353	134	0.9776	0.0075	0.0	
2276677	2276915	238	0.7605	0.0	0.1807	
140785787	140786661	874	0.7231	0.0812	0.0744	
228806022	228806527	505	0.5406	0.1347	0.301	
229208589	229208839	250	0.928	0.0	0.0	
230123512	230123881	369	0.6667	0.019	0.2276	
230414599	230414785	186	0.6828	0.0269	0.2151	
233173435	233174086	651	0.4777	0.404	0.043	
145805448	145806399	951	0.2618	0.6236	0.0841	
145824823	145824963	140	0.9786	0.0	0.0	
233748912	233749152	240	0.8375	0.0375	0.025	
148169317	148169778	461	0.6443	0.1779	0.1215	
148650982	148651421	439	0.8087	0.0387	0.0524	
151368686	151370960	2274	0.1755	0.7318	0.0629	
243039118	243039424	306	0.8203	0.0556	0.0294	
155055411	155056170	759	0.4466	0.3399	0.1278	
15531006	15531128	122	0.9508	0.0	0.0	
157721667	157723093	1426	0.1038	0.5638	0.305	
346142827	346142991	164	0.8963	0.0366	0.0	
158279316	158280001	685	0.238	0.7095	0.0248	
159388197	159388642	445	0.7506	0.0225	0.1079	
159897059	159897338	279	0.7778	0.0466	0.1111	
248786810	248787165	355	0.7859	0.1239	0.0169	
250597814	250598130	316	0.8734	0.019	0.038	
252398508	252398962	454	0.0661	0.1167	0.804	
252485389	252485661	272	0.8309	0.0184	0.0184	
168612857	168613600	743	0.4482	0.502	0.0135	
169862511	169862768	257	0.8872	0.0117	0.0078	
169907300	169907558	258	0.7287	0.0581	0.1357	
170275574	170276008	434	0.6705	0.0253	0.1728	
171215633	171215873	240	0.8708	0.0417	0.0	
176272207	176272486	279	0.7993	0.0573	0.0538	
176823400	176824121	721	0.2857	0.2802	0.4008	
177848858	177849044	186	0.8387	0.0806	0.0	
263805570	263805779	209	0.8612	0.0	0.0766	
180181009	180181514	505	0.4614	0.3347	0.1505	
18308738	18310076	1338	0.6913	0.1637	0.083	
183544459	183545042	583	0.4237	0.2007	0.3036	
183647329	183648053	724	0.4779	0.2859	0.1381	
267553450	267553900	450	0.6622	0.2022	0.0511	
184415976	184418658	2682	0.0802	0.8762	0.0362	
184451842	184452355	513	0.6277	0.0117	0.2651	
185658041	185658810	769	0.3368	0.3147	0.3212	
269405644	269407892	2248	0.1246	0.2282	0.637	
186398446	186399437	991	0.7437	0.0343	0.1019	
27000686	27000985	299	0.6756	0.0	0.2174	
187841213	187841848	635	0.6882	0.0913	0.1433	
188313872	188314163	291	0.8041	0.0103	0.0893	
189063727	189064394	667	0.3823	0.06	0.4993	
189222864	189223235	371	0.6927	0.0162	0.1968	
280454110	280455057	947	0.3918	0.5438	0.0148	
197652815	197653221	406	0.4409	0.3818	0.1379	
201074744	201075225	481	0.605	0.0707	0.2557	
5297711	5298011	300	0.5533	0.17	0.2467	
290963987	290964251	264	0.8674	0.0455	0.0189	
233181265	233182143	878	0.4305	0.115	0.3941	
205425896	205426483	587	0.4242	0.3322	0.2266	
59300794	59301081	287	0.9164	0.0105	0.0174	
294574296	294574718	422	0.7701	0.0142	0.0877	
208162408	208163026	618	0.5162	0.2945	0.1424	
209760651	209760848	197	0.9695	0.0	0.0	
210325715	210325935	220	0.9227	0.0	0.0227	
211865310	211865903	593	0.8533	0.032	0.0438	
212577142	212577565	423	0.6478	0.0142	0.2317	
213963572	213964012	440	0.7818	0.0386	0.0295	
214126647	214127721	1074	0.3492	0.3566	0.2626	
215403383	215403870	487	0.6961	0.1027	0.1129	
75369386	75369575	189	0.8519	0.0	0.037	
77193102	77194529	1427	0.4401	0.2179	0.2852	
221553727	221554211	484	0.657	0.0145	0.2665	
315434546	315435643	1097	0.4731	0.0665	0.3665	
315515614	315515908	294	0.0	0.0	1.0	
317259066	317259598	532	0.6109	0.1466	0.1259	
226911503	226913284	1781	0.2381	0.6154	0.1168	
228373385	228374098	713	0.4334	0.0561	0.4712	
419653347	419654248	901	0.3307	0.2364	0.3873	
232659446	232661124	1678	0.211	0.3397	0.413	
232917347	232917742	395	0.4456	0.2354	0.2532	
232923404	232923741	337	0.7923	0.0089	0.1306	
32848478	32848863	385	0.5584	0.0364	0.3143	
234001009	234001359	350	0.7657	0.04	0.0829	
234512898	234513352	454	0.4868	0.2797	0.1542	
235645023	235645956	933	0.0	0.0	1.0	
267115622	267116547	925	0.5232	0.1038	0.2886	
337155645	337155813	168	0.9524	0.0	0.0119	
241536088	241536566	478	0.7573	0.0188	0.1318	
269633771	269633925	154	0.8442	0.0	0.0974	
43063954	43064505	551	0.7441	0.0544	0.1234	
346786129	346786478	349	0.8539	0.0057	0.0516	
24843555	24844077	522	0.7816	0.067	0.0421	
277754602	277754814	212	0.9481	0.0	0.0094	
437708326	437709888	1562	0.2561	0.3239	0.3694	
254640477	254640805	328	0.0	0.0	1.0	
390698754	390699031	277	0.8989	0.0325	0.0181	
391822964	391823486	522	0.3908	0.4674	0.0843	
448532658	448533746	1088	0.5993	0.1498	0.2068	
450222203	450222666	463	0.8467	0.0151	0.0281	
422695037	422695239	202	0.9505	0.0	0.0099	
396089975	396090147	172	0.8837	0.0349	0.0058	
59229119	59229320	201	0.7413	0.1393	0.0348	
363497040	363497393	353	0.5921	0.255	0.085	
397604793	397606050	1257	0.1838	0.3556	0.4288	
453471901	453472551	650	0.8015	0.0108	0.0646	
266715724	266716196	472	0.7648	0.0424	0.0487	
369428844	369429288	444	0.7477	0.0338	0.1059	
268658354	268658596	242	0.9339	0.0041	0.0083	
26873757	26876436	2679	0.2411	0.5577	0.1635	
375650808	375651602	794	0.1121	0.5819	0.233	
377390719	377391765	1046	0.6358	0.1396	0.1004	
469654038	469654828	790	0.8278	0.0342	0.0544	
310356193	310356620	427	0.0	0.0	1.0	
279568068	279568488	420	0.5452	0.2119	0.1738	
311156012	311157768	1756	0.2443	0.5997	0.1264	
