start	end	length	IDY	missing1	missing2	
start	end	length	IDY	missing1	missing2	
100797236	100797561	325	0.5692	0.1262	0.1846	
101226366	101226956	590	0.2949	0.5881	0.0949	
104967412	104968238	826	0.4528	0.178	0.2712	
105005154	105005408	254	0.878	0.0354	0.0	
105460187	105460908	721	0.5853	0.0055	0.3689	
105485487	105485876	389	0.6555	0.1388	0.0874	
105627190	105627696	506	0.8261	0.083	0.0178	
107181025	107181439	414	0.5821	0.186	0.1449	
107490414	107490868	454	0.6035	0.0529	0.2401	
107517863	107518348	485	0.7959	0.0124	0.1175	
107574971	107575426	455	0.6264	0.0923	0.1604	
107578216	107578855	639	0.7793	0.0438	0.0923	
107607916	107608734	818	0.555	0.1895	0.1846	
10789205	10790820	1615	0.2031	0.4025	0.3746	
10925806	10926515	709	0.5374	0.086	0.2553	
109639040	109641564	2524	0.124	0.1997	0.6323	
10971521	10972543	1022	0.5753	0.1027	0.2476	
109716967	109719431	2464	0.737	0.1112	0.0617	
109729210	109730377	1167	0.8252	0.0214	0.0617	
109730607	109731284	677	0.8168	0.0561	0.0768	
11064309	11065016	707	0.6662	0.2164	0.041	
111197125	111197526	401	0.788	0.0274	0.0798	
11142963	11143326	363	0.6722	0.0165	0.281	
111716454	111716864	410	0.8341	0.0293	0.0244	
112109644	112110608	964	0.7967	0.027	0.0768	
113314726	113315271	545	0.8606	0.0018	0.0202	
113579882	113581707	1825	0.4668	0.1863	0.2904	
113656460	113656665	205	0.8537	0.0049	0.0	
11408860	11409370	510	0.3843	0.0314	0.5706	
114290845	114291251	406	0.8744	0.0172	0.0099	
114535768	114536188	420	0.8357	0.0786	0.0071	
114652953	114653193	240	0.925	0.0	0.0	
115195185	115196368	1183	0.6052	0.1657	0.1327	
115885611	115885882	271	0.9114	0.0	0.0332	
116393546	116393875	329	0.9422	0.0061	0.0091	
116485355	116485906	551	0.902	0.0272	0.0145	
116504477	116505070	593	0.8128	0.0708	0.0472	
116526706	116527676	970	0.7072	0.0608	0.1082	
116543551	116544125	574	0.7021	0.0087	0.2265	
117094659	117095463	804	0.5286	0.1692	0.2276	
117150611	117151187	576	0.4514	0.3229	0.1319	
117376876	117377432	556	0.6169	0.25	0.0683	
117386941	117387534	593	0.7555	0.0944	0.0607	
11901963	11902513	550	0.8127	0.0218	0.0236	
120104593	120104926	333	0.973	0.0	0.003	
120108511	120108977	466	0.5601	0.1416	0.1502	
120170662	120171504	842	0.7007	0.0808	0.0689	
120522034	120522770	736	0.3071	0.2894	0.3573	
120625701	120626010	309	0.5858	0.0	0.3754	
120720502	120721166	664	0.628	0.1732	0.1114	
121195319	121196202	883	0.7078	0.0883	0.0781	
121650792	121651351	559	0.4687	0.0233	0.4633	
121687246	121687909	663	0.3997	0.3891	0.175	
121699762	121700621	859	0.4971	0.2747	0.1164	
121851487	121852292	805	0.4348	0.3652	0.1702	
121906397	121906774	377	0.6844	0.1194	0.069	
12389887	12390150	263	0.8175	0.0	0.1141	
124847637	124847911	274	0.8504	0.0292	0.0219	
124851482	124853455	1973	0.4217	0.3431	0.1277	
125709714	125711231	1517	0.5504	0.0844	0.2802	
12783754	12784261	507	0.7653	0.0828	0.0276	
12785202	12786246	1044	0.3496	0.3966	0.1916	
128543401	128543708	307	0.873	0.0	0.0228	
128621400	128622042	642	0.2928	0.2072	0.4548	
12863447	12865098	1651	0.3513	0.255	0.3343	
128957579	128958144	565	0.4566	0.0088	0.4832	
128960292	128961243	951	0.4416	0.0526	0.4669	
128981650	128982498	848	0.4528	0.0224	0.4752	
128982832	128984254	1422	0.1428	0.2053	0.6428	
129747709	129748775	1066	0.5113	0.3133	0.0675	
129869305	129870284	979	0.5546	0.0838	0.3044	
129897106	129897467	361	0.9391	0.0	0.0028	
12998142	12999475	1333	0.5319	0.2033	0.1913	
130135904	130137442	1538	0.3693	0.0442	0.5507	
130147362	130149171	1809	0.5146	0.0978	0.3118	
130418354	130418667	313	0.8626	0.0256	0.0032	
13111617	13111876	259	0.9691	0.0039	0.0	
131786202	131786482	280	0.9143	0.0107	0.025	
131795990	131797033	1043	0.4832	0.4305	0.0336	
131946020	131946296	276	0.8007	0.0326	0.058	
131948775	131949989	1214	0.6194	0.0956	0.1787	
132165083	132166622	1539	0.5062	0.1761	0.1761	
132432258	132432785	527	0.8482	0.0076	0.0304	
132437911	132438376	465	0.7161	0.0	0.1312	
132587500	132588159	659	0.4917	0.2747	0.1563	
132775648	132776897	1249	0.5564	0.0536	0.3259	
132845746	132846014	268	0.9366	0.0149	0.0075	
13284757	13287943	3186	0.3503	0.3487	0.2448	
133554033	133555030	997	0.6189	0.0983	0.1625	
133577581	133578350	769	0.4759	0.1222	0.3472	
134201487	134202847	1360	0.7721	0.086	0.0706	
134249373	134251937	2564	0.5332	0.2559	0.1127	
134261375	134261895	520	0.5365	0.0865	0.3173	
134262356	134262961	605	0.6298	0.0198	0.2909	
134390648	134390834	186	0.8978	0.0	0.0538	
134891811	134892712	901	0.5938	0.0988	0.2431	
135728522	135728659	137	0.9197	0.0	0.0	
136440784	136441125	341	0.6862	0.0381	0.1613	
136558420	136558961	541	0.4621	0.0702	0.4048	
136610344	136612180	1836	0.1786	0.4548	0.3252	
137044134	137045183	1049	0.5968	0.0724	0.2297	
137126844	137127325	481	0.5322	0.2121	0.1892	
138089144	138090137	993	0.2518	0.3484	0.3484	
138111536	138112036	500	0.642	0.154	0.112	
138570764	138571504	740	0.6527	0.0432	0.2176	
138592131	138592922	791	0.4475	0.2579	0.2655	
138619315	138619665	350	0.8657	0.04	0.0229	
138642512	138643212	700	0.8657	0.03	0.0043	
138675665	138676130	465	0.7226	0.0516	0.1054	
138679884	138680565	681	0.4273	0.4758	0.0367	
138707593	138707862	269	0.9257	0.0112	0.0037	
138881423	138881865	442	0.7805	0.0588	0.0271	
139014335	139015270	935	0.4364	0.2535	0.216	
139047141	139048183	1042	0.4923	0.0144	0.4424	
139193697	139194335	638	0.7524	0.0658	0.0643	
139266917	139268348	1431	0.3459	0.1978	0.3906	
139289624	139290451	827	0.4776	0.4414	0.0363	
139374902	139375416	514	0.6829	0.1479	0.0798	
139383857	139384193	336	0.9137	0.0327	0.0	
139443298	139443661	363	0.8843	0.0138	0.0303	
139465430	139466702	1272	0.206	0.3632	0.4119	
139495011	139495941	930	0.271	0.6645	0.0398	
139500402	139501393	991	0.5288	0.0343	0.3491	
139572396	139573207	811	0.7016	0.0678	0.0641	
139669619	139670798	1179	0.6514	0.1077	0.1467	
140293700	140295087	1387	0.6099	0.0851	0.2336	
140342007	140342429	422	0.2512	0.1588	0.5569	
140487972	140489456	1484	0.4394	0.0916	0.407	
140530825	140531195	370	0.4676	0.0135	0.4838	
14059454	14059861	407	0.7862	0.1179	0.0098	
14062754	14063251	497	0.5855	0.0201	0.3742	
140657493	140657962	469	0.8102	0.0149	0.0981	
140721451	140721738	287	0.7456	0.0453	0.1185	
140879388	140880299	911	0.4621	0.1976	0.2141	
141026715	141027462	747	0.6573	0.0683	0.1606	
141086642	141086834	192	0.9271	0.0156	0.0208	
141096022	141098027	2005	0.2673	0.2424	0.4534	
141105782	141106363	581	0.327	0.4337	0.2203	
141217881	141218975	1094	0.3793	0.3665	0.1974	
141219913	141220376	463	0.7948	0.0022	0.1188	
141369955	141370698	743	0.4522	0.4361	0.074	
141486280	141486760	480	0.6417	0.0604	0.2354	
141491988	141492395	407	0.7224	0.0319	0.0983	
141851240	141852060	820	0.4061	0.0378	0.4866	
141970891	141971275	384	0.7161	0.0156	0.2135	
141972966	141973603	637	0.5573	0.3093	0.0534	
142017804	142018103	299	0.9264	0.0	0.01	
142185746	142186735	989	0.8544	0.0273	0.0172	
142280304	142280901	597	0.5963	0.1575	0.1809	
142397525	142398351	826	0.7179	0.1344	0.0472	
142413190	142413901	711	0.7384	0.0028	0.1814	
142987628	142988468	840	0.5893	0.0107	0.3024	
144060216	144060577	361	0.9058	0.0055	0.0055	
144073331	144074232	901	0.323	0.4784	0.1343	
