start	end	length	IDY	missing1	missing2	
187427155	187427389	234	0.7735	0.0171	0.0684	
95643205	95644175	970	0.8505	0.0113	0.0784	
276913894	276914333	439	0.8383	0.0182	0.0046	
340058	340766	708	0.3941	0.3065	0.2246	
373502027	373503719	1692	0.4427	0.4054	0.1147	
373596797	373597212	415	0.6241	0.0964	0.2072	
96238829	96239359	530	0.8453	0.0717	0.0208	
188050844	188051146	302	0.7384	0.0199	0.1391	
883714	884183	469	0.7633	0.049	0.0959	
96428201	96429761	1560	0.4128	0.141	0.3865	
96465341	96465977	636	0.2075	0.478	0.2909	
1032736	1033042	306	0.8922	0.0294	0.0098	
1128986	1129253	267	0.9288	0.0037	0.0225	
1186382	1186604	222	0.9369	0.0045	0.0	
1235946	1236187	241	0.971	0.0	0.0083	
188698519	188699198	679	0.3697	0.0692	0.4919	
188730455	188730682	227	0.8811	0.0	0.0617	
1490785	1491534	749	0.3525	0.3271	0.275	
1511738	1512843	1105	0.1729	0.1946	0.6018	
1647987	1648176	189	0.9841	0.0	0.0053	
1683976	1684245	269	0.7584	0.0929	0.0112	
1762147	1762592	445	0.6157	0.0247	0.2899	
1866487	1866965	478	0.6736	0.0188	0.2071	
1881285	1881538	253	0.7826	0.0435	0.0316	
1885988	1886869	881	0.605	0.2293	0.0806	
1927834	1928080	246	0.9512	0.0	0.0	
1939643	1940071	428	0.0	0.0	1.0	
2023256	2023831	575	0.4487	0.1983	0.2852	
279316529	279316988	459	0.9281	0.0044	0.0261	
189431746	189432138	392	0.3827	0.0536	0.5204	
97739850	97740596	746	0.0992	0.0174	0.8177	
2075608	2076145	537	0.1043	0.2626	0.5791	
97779612	97780618	1006	0.3429	0.1352	0.4503	
97781371	97781776	405	0.5679	0.1407	0.1802	
97782628	97782956	328	0.8445	0.003	0.0427	
189544421	189544657	236	0.9195	0.0	0.0085	
2166066	2166529	463	0.514	0.1944	0.1728	
2255740	2257575	1835	0.5989	0.2632	0.0763	
2277416	2278031	615	0.2764	0.2325	0.452	
2278395	2278842	447	0.5928	0.1365	0.2483	
2290516	2290950	434	0.6175	0.2051	0.0783	
279583736	279584374	638	0.6614	0.2931	0.0235	
2309260	2309770	510	0.5431	0.0745	0.2686	
2310071	2310672	601	0.5308	0.2795	0.1265	
2311228	2311752	524	0.5363	0.2882	0.1221	
2315686	2315940	254	0.874	0.0197	0.0394	
2324293	2324693	400	0.7	0.035	0.14	
2338106	2339424	1318	0.2231	0.7162	0.0326	
279759708	279759961	253	0.9051	0.0395	0.0079	
2513597	2514581	984	0.2348	0.2398	0.437	
98291734	98293111	1377	0.2702	0.6202	0.0733	
190077833	190078361	528	0.589	0.214	0.0833	
2632322	2632778	456	0.8399	0.0329	0.0373	
2641065	2641281	216	0.9028	0.0	0.0139	
2648826	2649398	572	0.7063	0.1556	0.0437	
2819832	2820378	546	0.3828	0.3462	0.1795	
3189460	3189790	330	0.8303	0.003	0.0333	
3309836	3310540	704	0.3622	0.2727	0.3011	
3335458	3336253	795	0.4642	0.0981	0.361	
3399379	3399621	242	0.376	0.0248	0.5207	
3410505	3410805	300	0.6733	0.0067	0.23	
3692226	3692391	165	0.0	0.0	1.0	
3695567	3696321	754	0.3727	0.2838	0.2958	
3696474	3697585	1111	0.4023	0.171	0.3888	
3707787	3708382	595	0.5378	0.0639	0.3227	
3886801	3887483	682	0.3607	0.2683	0.3255	
3897329	3897547	218	0.9358	0.0	0.0	
3898048	3898399	351	0.8405	0.0057	0.0598	
99742486	99743090	604	0.7798	0.1242	0.0579	
99870818	99872355	1537	0.2095	0.5732	0.1776	
4282564	4282833	269	0.6394	0.1301	0.1524	
4283323	4283614	291	0.701	0.0206	0.2062	
99934042	99934293	251	0.8884	0.004	0.004	
4379947	4380600	653	0.3277	0.4839	0.173	
4422671	4423361	690	0.4043	0.3826	0.1362	
4511970	4512289	319	0.906	0.0408	0.0	
100129121	100130009	888	0.2421	0.2275	0.491	
4547553	4547842	289	0.7266	0.0173	0.2007	
4585116	4585617	501	0.9082	0.012	0.002	
4604893	4605587	694	0.3905	0.0793	0.4611	
4611647	4611887	240	0.0	0.0	1.0	
4612478	4612871	393	0.5089	0.0153	0.4224	
4630565	4631179	614	0.4039	0.4088	0.1173	
4633323	4633758	435	0.6138	0.0874	0.2506	
4696917	4697347	430	0.614	0.0512	0.2233	
192108342	192108519	177	0.8927	0.0339	0.0	
192194017	192195004	987	0.4468	0.2563	0.1814	
192272773	192273222	449	0.5568	0.0111	0.4165	
4855823	4856582	759	0.4848	0.0725	0.3715	
100593190	100593375	185	0.9135	0.0	0.0216	
4892700	4894564	1864	0.3026	0.2409	0.4174	
4896574	4897176	602	0.4684	0.4369	0.0382	
4906635	4907168	533	0.7749	0.075	0.0544	
4933941	4934440	499	0.5651	0.012	0.3808	
5037096	5037379	283	0.0	0.0	1.0	
5107266	5108545	1279	0.2932	0.1689	0.4988	
5118430	5119084	654	0.4495	0.0229	0.4924	
5137069	5138029	960	0.4417	0.1083	0.399	
5150359	5150581	222	0.8108	0.0	0.1486	
5152807	5153545	738	0.2304	0.2561	0.4919	
100974976	100975229	253	0.0	0.0	1.0	
101064531	101065754	1223	0.0	0.0	1.0	
5251095	5251806	711	0.7257	0.1069	0.0506	
101083601	101084179	578	0.6107	0.1021	0.1609	
5260373	5260809	436	0.8693	0.0596	0.0092	
5392777	5393246	469	0.5416	0.3092	0.0768	
192993193	192993598	405	0.8025	0.0667	0.0716	
5452146	5452500	354	0.2232	0.0339	0.6723	
5507593	5507935	342	0.6404	0.1023	0.1813	
5589633	5590934	1301	0.3797	0.3551	0.1914	
5647862	5648177	315	0.8413	0.0413	0.0286	
5725553	5725804	251	0.8685	0.0239	0.012	
5740875	5741501	626	0.6246	0.0831	0.1597	
5744807	5745487	680	0.6529	0.0515	0.2	
5788597	5788889	292	0.8699	0.0034	0.0205	
101599794	101600297	503	0.0	0.0	1.0	
6003112	6005444	2332	0.2955	0.3662	0.283	
193537003	193537252	249	0.9438	0.004	0.0	
6018037	6018322	285	0.8421	0.0	0.1053	
6171856	6172380	524	0.6985	0.0344	0.1508	
6226284	6226563	279	0.0	0.0	1.0	
6273618	6273855	237	0.0	0.0	1.0	
6716217	6716554	337	0.7626	0.0504	0.0772	
6789431	6789571	140	0.0	0.0	1.0	
6884678	6885126	448	0.3036	0.5067	0.1362	
7502065	7503166	1101	0.2298	0.5786	0.1771	
7504364	7505036	672	0.2277	0.0804	0.6488	
7509019	7509251	232	0.0	0.0	1.0	
7526049	7526338	289	0.8789	0.0069	0.0208	
7528734	7528921	187	0.8824	0.0053	0.0481	
7672768	7673038	270	0.8148	0.0037	0.1333	
7686115	7687180	1065	0.3005	0.1333	0.5146	
7700895	7701230	335	0.4597	0.2896	0.2179	
7714243	7714553	310	0.8839	0.0129	0.0065	
7730502	7731297	795	0.3157	0.3698	0.2868	
7731668	7731946	278	0.7194	0.036	0.1942	
7748485	7748665	180	0.9611	0.0056	0.0	
7749474	7749709	235	0.9319	0.0	0.0043	
7750282	7750484	202	0.7921	0.0198	0.0347	
7797381	7797852	471	0.9512	0.0	0.0	
7798171	7798447	276	0.5507	0.1051	0.3007	
7814223	7815553	1330	0.2714	0.3481	0.3383	
7821525	7822729	1204	0.6653	0.0781	0.1736	
7845453	7845797	344	0.7442	0.0494	0.0872	
7852067	7852288	221	0.5882	0.0045	0.3484	
8242284	8242759	475	0.72	0.0126	0.2211	
8243402	8243659	257	0.5525	0.3035	0.1128	
8311838	8312069	231	0.0	0.0	1.0	
103370063	103370409	346	0.7312	0.0983	0.1214	
8362610	8363322	712	0.4719	0.2149	0.2851	
8370501	8370901	400	0.5525	0.08	0.2275	
8691568	8693363	1795	0.3131	0.0379	0.6045	
8694695	8694978	283	0.8551	0.0	0.0389	
8755137	8755892	755	0.6318	0.0861	0.1854	
8756361	8758075	1714	0.2095	0.3932	0.3664	
8759385	8759813	428	0.2991	0.271	0.4019	
103827129	103829788	2659	0.0654	0.856	0.0609	
103871580	103873752	2172	0.2385	0.3886	0.3315	
8887206	8887780	574	0.5819	0.0139	0.2753	
104091029	104091414	385	0.7351	0.1247	0.0364	
9153102	9153303	201	0.9701	0.0	0.0	
9173962	9174299	337	0.6172	0.0119	0.3294	
9179158	9179540	382	0.589	0.0681	0.3063	
