start	end	length	IDY	missing1	missing2	
139771737	139772058	321	0.8879	0.0156	0.0156	
148536205	148536351	146	0.9589	0.0	0.0	
176307781	176308822	1041	0.8569	0.0086	0.0682	
210825533	210825765	232	0.8319	0.0474	0.0086	
212401572	212401945	373	0.748	0.1635	0.0322	
258108062	258108941	879	0.4699	0.041	0.4403	
344896470	344897498	1028	0.6819	0.0759	0.0885	
383214203	383214543	340	0.7853	0.1235	0.0029	
392470435	392471105	670	0.6582	0.1881	0.0597	
437343132	437343797	665	0.6346	0.1624	0.1218	
447174912	447175118	206	0.9806	0.0	0.0097	
453601016	453601212	196	0.898	0.0102	0.0204	
59271823	59272310	487	0.8624	0.0329	0.0513	
59273274	59273608	334	0.9641	0.0	0.0	
59281070	59281382	312	0.8077	0.0353	0.0641	
59297351	59299102	1751	0.9069	0.0188	0.016	
59317461	59318333	872	0.8796	0.0046	0.0321	
59329223	59329516	293	0.8157	0.058	0.0068	
59339219	59339509	290	0.9552	0.0345	0.0034	
59348092	59348768	676	0.8891	0.0	0.0414	
59349956	59350478	522	0.9349	0.0096	0.0	
59352336	59353053	717	0.8117	0.0432	0.0516	
59353263	59353610	347	0.7723	0.0259	0.1354	
59360538	59360854	316	0.9589	0.0	0.0	
59361215	59362437	1222	0.743	0.072	0.1187	
59367356	59367974	618	0.6359	0.0955	0.1521	
59378495	59378789	294	0.8571	0.1224	0.0	
59382742	59383561	819	0.8486	0.033	0.0623	
59384096	59384257	161	0.9689	0.0	0.0	
59389448	59389958	510	0.7882	0.102	0.0412	
59390417	59391667	1250	0.6456	0.084	0.1512	
59399333	59399710	377	0.9098	0.0212	0.0027	
59400153	59400324	171	0.8772	0.0058	0.0175	
59401478	59402396	918	0.8453	0.0261	0.0501	
59407239	59408676	1437	0.8135	0.0466	0.071	
59426519	59426891	372	0.9005	0.0108	0.0242	
60239521	60239760	239	0.8996	0.0418	0.0126	
91341457	91342379	922	0.4013	0.1095	0.397	
