start	end	length	IDY	missing1	missing2	
100797236	100797561	325	0.5692	0.1262	0.1846	
105005154	105005408	254	0.878	0.0354	0.0	
105460187	105460908	721	0.5853	0.0055	0.3689	
105485487	105485876	389	0.6555	0.1388	0.0874	
105627190	105627696	506	0.8261	0.083	0.0178	
107181025	107181439	414	0.5821	0.186	0.1449	
107490414	107490868	454	0.6035	0.0529	0.2401	
107517863	107518348	485	0.7959	0.0124	0.1175	
107578216	107578855	639	0.7793	0.0438	0.0923	
107607916	107608734	818	0.555	0.1895	0.1846	
10925806	10926515	709	0.5374	0.086	0.2553	
10971521	10972543	1022	0.5753	0.1027	0.2476	
109716967	109719431	2464	0.737	0.1112	0.0617	
109730607	109731284	677	0.8168	0.0561	0.0768	
111197125	111197526	401	0.788	0.0274	0.0798	
11142963	11143326	363	0.6722	0.0165	0.281	
111716454	111716864	410	0.8341	0.0293	0.0244	
113314726	113315271	545	0.8606	0.0018	0.0202	
113656460	113656665	205	0.8537	0.0049	0.0	
11408860	11409370	510	0.3843	0.0314	0.5706	
114290845	114291251	406	0.8744	0.0172	0.0099	
114535768	114536188	420	0.8357	0.0786	0.0071	
114652953	114653193	240	0.925	0.0	0.0	
115885611	115885882	271	0.9114	0.0	0.0332	
116393546	116393875	329	0.9422	0.0061	0.0091	
116485355	116485906	551	0.902	0.0272	0.0145	
116504477	116505070	593	0.8128	0.0708	0.0472	
116543551	116544125	574	0.7021	0.0087	0.2265	
117094659	117095463	804	0.5286	0.1692	0.2276	
117150611	117151187	576	0.4514	0.3229	0.1319	
117386941	117387534	593	0.7555	0.0944	0.0607	
11901963	11902513	550	0.8127	0.0218	0.0236	
11904412	11904726	314	0.8439	0.0	0.1338	
120104593	120104926	333	0.973	0.0	0.003	
120170662	120171504	842	0.7007	0.0808	0.0689	
120720502	120721166	664	0.628	0.1732	0.1114	
121195319	121196202	883	0.7078	0.0883	0.0781	
121687246	121687909	663	0.3997	0.3891	0.175	
121851487	121852292	805	0.4348	0.3652	0.1702	
121906397	121906774	377	0.6844	0.1194	0.069	
12389887	12390150	263	0.8175	0.0	0.1141	
124851482	124853455	1973	0.4217	0.3431	0.1277	
125709714	125711231	1517	0.5504	0.0844	0.2802	
12783754	12784261	507	0.7653	0.0828	0.0276	
12785202	12786246	1044	0.3496	0.3966	0.1916	
128543401	128543708	307	0.873	0.0	0.0228	
128621400	128622042	642	0.2928	0.2072	0.4548	
128982832	128984254	1422	0.1428	0.2053	0.6428	
129747709	129748775	1066	0.5113	0.3133	0.0675	
129869305	129870284	979	0.5546	0.0838	0.3044	
129897106	129897467	361	0.9391	0.0	0.0028	
12998142	12999475	1333	0.5319	0.2033	0.1913	
130147362	130149171	1809	0.5146	0.0978	0.3118	
130418354	130418667	313	0.8626	0.0256	0.0032	
13111617	13111876	259	0.9691	0.0039	0.0	
131946020	131946296	276	0.8007	0.0326	0.058	
131948775	131949989	1214	0.6194	0.0956	0.1787	
132165083	132166622	1539	0.5062	0.1761	0.1761	
132432258	132432785	527	0.8482	0.0076	0.0304	
132775648	132776897	1249	0.5564	0.0536	0.3259	
132845746	132846014	268	0.9366	0.0149	0.0075	
133554033	133555030	997	0.6189	0.0983	0.1625	
134201487	134202847	1360	0.7721	0.086	0.0706	
