pan	10614	10617
pan	10709	10713
pan	10824	10894
pan	11689	11691
pan	11890	11892
pan	11900	11903
pan	12011	12013
pan	12824	12909
pan	12986	12988
pan	13043	13112
pan	13132	13137
pan	13252	13404
pan	13429	13435
pan	13481	13485
pan	15541	15668
pan	15835	15838
pan	15922	15934
pan	16072	16074
pan	16947	16949
pan	25466	25531
pan	26481	26523
pan	26549	26552
pan	26858	26884
pan	26938	26942
pan	27183	27201
pan	27251	27253
pan	27547	27671
pan	28763	28765
pan	28770	28772
pan	28976	28978
pan	28992	28998
pan	29020	29025
pan	29080	29082
pan	29337	29784
pan	29875	29881
pan	30587	31496
pan	31738	31741
pan	31969	31971
pan	31973	31975
pan	32091	32093
pan	32126	32128
pan	32236	32239
pan	33057	33149
pan	33159	33161
pan	33290	33292
pan	33378	33383
pan	33451	33458
pan	33825	34083
pan	34110	34114
pan	34140	34144
pan	34221	34230
pan	34347	34352
pan	34472	34474
pan	34845	34886
pan	35109	35114
pan	35163	35166
pan	35399	35712
pan	35779	35788
pan	35834	35842
pan	36488	36534
pan	36535	36537
pan	36558	36560
pan	36613	36615
pan	36717	36719
pan	36738	36740
pan	36778	36780
pan	36782	36784
pan	36785	36787
pan	36891	36893
pan	36930	36932
pan	36942	36944
pan	36994	36996
pan	37002	37004
pan	37005	37009
pan	37055	37057
pan	37080	37083
pan	37086	37088
pan	37091	37094
pan	37116	37118
pan	37144	37146
pan	37595	37638
pan	37682	37686
pan	38181	38241
pan	38268	38270
pan	38390	38417
pan	38502	38504
pan	38564	38566
pan	38605	38607
pan	38753	38779
pan	38804	38806
pan	39215	39387
pan	39433	39442
pan	39488	39493
pan	40035	40216
pan	40488	40803
pan	40865	40873
pan	41422	41424
pan	41601	41730
pan	41920	41925
pan	41996	41998
pan	42108	42110
pan	42207	42211
pan	42247	42252
pan	42321	42333
pan	42788	42870
pan	43006	43012
pan	43449	43455
pan	43464	43469
pan	43537	43540
pan	43558	43561
pan	43890	43900
pan	43931	43933
pan	44027	44069
pan	44930	45000
pan	45034	45036
pan	46716	46749
pan	47953	48098
pan	51076	51796
pan	51904	51909
pan	51928	51943
pan	52427	52597
pan	52621	52623
pan	52778	52783
pan	56735	56873
pan	57367	57471
pan	57483	57485
pan	57568	57570
pan	57579	57581
pan	57632	57639
pan	57676	57678
pan	57899	57904
pan	58115	58534
pan	58729	58786
pan	59181	59192
pan	59340	59343
pan	59411	59414
pan	59420	59423
pan	59574	59576
pan	59603	59605
pan	59687	59689
pan	59744	59752
pan	59850	59856
pan	61925	62109
pan	62307	62312
pan	62338	62341
pan	62481	62589
pan	62620	62623
pan	62700	62703
pan	62819	62861
pan	63121	63123
pan	63155	63163
pan	63504	63979
pan	64866	64901
pan	65110	65119
pan	65777	65963
pan	66109	66113
pan	67350	67388
pan	67396	67398
pan	67441	67444
pan	67488	67490
pan	67523	67525
pan	67546	67548
pan	67635	67637
pan	67680	67687
pan	72563	72669
pan	73084	73140
pan	73178	73181
pan	73357	73366
pan	73441	73443
pan	73475	73479
pan	73561	73644
pan	73657	73664
pan	73837	73844
pan	75549	75757
pan	76182	76186
pan	76206	76209
pan	76224	76226
pan	76505	76784
pan	77096	77100
pan	77199	77201
pan	77421	77768
pan	77776	77778
pan	79442	79536
pan	79555	79557
pan	80407	80445
pan	80671	80835
pan	80892	80894
pan	80967	80972
pan	81032	81036
pan	81040	81044
pan	81439	81654
pan	81703	81705
pan	82309	82405
pan	82520	82524
pan	82813	82831
pan	82885	82887
pan	83036	83317
pan	83814	83892
pan	84126	84129
pan	84137	84139
pan	84229	84240
pan	84335	84341
pan	84509	84542
pan	85132	86049
pan	86348	86352
pan	86404	86407
pan	86414	86417
pan	87006	87161
pan	87384	87393
pan	87511	87515
pan	87580	87584
pan	87688	87699
pan	88057	88079
pan	88115	88123
pan	88240	88248
pan	88985	89222
pan	89286	89288
pan	89602	89612
pan	90419	90652
pan	90703	90706
pan	90747	90778
pan	90905	90919
pan	91242	91261
pan	91281	91287
pan	91289	91293
pan	91869	92162
pan	92230	92233
pan	92238	92245
pan	92253	92259
pan	92299	92302
pan	92689	92771
pan	92791	92795
pan	93303	93343
pan	93354	93357
pan	93412	93414
pan	93768	93797
pan	93833	93835
pan	93993	93998
pan	94152	94156
pan	94508	95172
pan	95273	95308
pan	95347	95349
pan	97603	97648
pan	97820	97833
pan	98669	98711
pan	98744	98749
pan	98835	98840
pan	98925	98930
pan	98951	98954
pan	99199	99201
pan	99280	99282
pan	99350	99358
pan	99997	100075
pan	100504	100711
pan	100826	100836
pan	101548	101553
pan	104887	104892
pan	105445	105447
pan	105485	105488
pan	105490	105493
pan	105526	105528
pan	105541	105543
pan	105552	105556
pan	105566	105568
pan	105573	105576
pan	105584	105586
pan	105587	105590
pan	105598	105601
pan	105604	105606
pan	105609	105610
pan	105612	105613
pan	105619	105623
pan	105645	105650
pan	105662	105664
pan	105741	105744
pan	105755	105757
pan	105799	105806
pan	105957	105959
pan	105986	105991
pan	105993	106025
pan	106029	106042
pan	106044	106052
pan	106054	106061
pan	106062	106070
pan	106071	106079
pan	106081	106087
pan	106089	106103
pan	106105	106118
pan	106121	106123
pan	106124	106126
pan	106127	106129
pan	106131	106156
pan	106502	106507
pan	106528	106534
pan	107284	107287
pan	107351	107353
pan	107391	107393
pan	112909	120483
pan	120598	120604
pan	120625	120637
pan	120646	120648
pan	121097	121193
pan	121301	121304
pan	121348	121350
pan	121375	121458
pan	121507	121515
pan	121813	121816
pan	122099	122310
pan	122353	122355
pan	122382	122385
pan	122601	122942
pan	122986	122997
pan	123015	123022
pan	123243	123285
pan	123421	123446
pan	123500	123507
pan	123557	123570
pan	123651	123654
pan	123782	123784
pan	124040	124267
pan	124459	124561
pan	124597	124602
pan	125078	125089
pan	125223	125228
pan	125309	125318
pan	125522	125526
pan	125569	125572
pan	125859	125862
pan	126050	126052
pan	126132	126144
pan	126155	126162
pan	126483	126547
pan	126578	126580
pan	126598	126601
pan	126614	126621
pan	126688	126692
pan	126707	126714
pan	126783	126788
pan	126811	126813
pan	126929	126931
pan	127218	127222
pan	127245	127250
pan	127446	127450
pan	127467	127473
pan	127518	127522
pan	127649	127721
pan	127858	127860
pan	127902	127905
pan	127924	127926
pan	128230	128238
pan	128292	128294
pan	128379	128393
pan	128398	128406
pan	128849	128859
pan	128942	128951
pan	128958	128960
pan	129202	129348
pan	129395	129397
pan	130070	130114
pan	131914	132001
pan	132247	132249
pan	132278	132293
pan	132306	132311
pan	137504	137711
pan	137989	138407
pan	138422	138426
pan	138454	138459
pan	139281	139363
pan	139421	139423
pan	139466	139473
pan	139786	139788
pan	139933	140100
pan	140296	140299
pan	140358	140363
pan	140710	140739
pan	140816	140820
pan	141017	141025
pan	141044	141046
pan	141217	141239
pan	141316	141319
pan	141685	141722
pan	141787	141789
pan	142122	142130
pan	142509	142809
pan	142889	142890
pan	143178	143188
pan	143204	143206
pan	143235	143241
pan	143485	143510
pan	143744	143823
pan	143886	143890
pan	143966	143968
pan	143976	143978
pan	144188	144241
pan	144422	144425
pan	144479	144482
pan	144498	144501
pan	144530	144534
pan	144547	144549
pan	145428	145485
pan	145526	145529
pan	145606	145617
pan	146069	146272
pan	146301	146304
pan	146344	146346
pan	146362	146367
pan	146444	146459
pan	146814	146819
pan	147211	147216
pan	147281	147306
pan	147492	147501
pan	147869	147916
pan	147941	147946
pan	147957	147959
pan	148036	148044
pan	148133	148137
pan	148487	148672
pan	149105	149112
pan	149136	149138
pan	149184	149186
pan	149214	149216
pan	149439	149491
pan	149652	149661
pan	156677	156839
pan	157045	157132
pan	157771	158104
pan	158489	158491
pan	158971	159005
pan	159049	159055
pan	159197	159205
pan	159330	159333
pan	159356	159358
pan	159367	159379
pan	159433	159435
pan	159504	159508
pan	159511	159520
pan	159644	159646
pan	159650	159667
pan	159753	159768
pan	160095	160101
pan	160121	160126
pan	160351	160504
pan	160534	160542
pan	160609	160612
pan	160767	160770
pan	160914	160922
pan	161082	161088
pan	161157	161162
pan	161189	161193
pan	161206	161208
pan	161261	161325
pan	161339	161341
pan	161665	161674
pan	162156	162255
pan	162298	162311
pan	162424	162431
pan	162538	162541
pan	162578	162585
pan	163088	163291
pan	163680	163774
pan	163817	163824
pan	163836	163844
pan	164281	164286
pan	164341	164343
pan	164393	164403
pan	164419	164422
pan	164446	164448
pan	164686	164766
pan	165741	165980
pan	166110	166113
pan	166419	166426
pan	166520	166522
pan	166647	166694
pan	166896	166901
pan	167013	167080
pan	167186	167188
pan	167259	167264
pan	167522	167528
pan	169344	169395
pan	169438	169440
pan	169458	169460
pan	169476	169488
pan	169585	169602
pan	169639	169641
pan	169654	169663
pan	169739	169742
pan	170292	170412
pan	170799	170801
pan	170814	170816
pan	170822	170831
pan	170876	170878
pan	170949	170953
pan	171285	171390
pan	171703	171709
pan	171720	171724
pan	171758	171761
pan	171786	171793
pan	172017	172065
pan	172162	172165
pan	172179	172183
pan	172519	172522
pan	172607	172655
pan	172749	172957
pan	172981	172983
pan	173245	173284
pan	173398	173401
pan	173433	173437
pan	174352	174391
pan	174525	174531
pan	174569	174575
pan	174648	174650
pan	174677	174680
pan	174800	174802
pan	175231	175454
pan	175535	175537
pan	175885	175960
pan	177469	177643
pan	177651	177654
pan	177691	177698
pan	177812	177814
pan	178557	178982
pan	179756	179905
pan	180876	181454
pan	181696	181701
pan	181722	181738
pan	182527	182710
pan	182776	182778
pan	182854	182856
pan	182901	182913
pan	182997	183036
pan	183080	183083
pan	183157	183160
pan	183184	183193
pan	183288	183292
pan	183448	183551
pan	183662	183678
pan	183788	183794
pan	183945	183948
pan	184364	184449
pan	184504	184506
pan	184523	184528
pan	184536	184545
pan	184550	184556
pan	184903	184911
pan	184961	184963
pan	184999	185007
pan	185179	185209
pan	185318	185357
pan	185544	185549
pan	185557	185560
pan	185789	185818
pan	185828	185833
pan	185839	185845
pan	185902	185906
pan	186032	186044
pan	186077	186079
pan	186178	186181
pan	186278	186285
pan	186381	186383
pan	186414	186418
pan	186517	186520
pan	186570	186581
pan	186786	186949
pan	187064	187071
pan	187494	187588
pan	187602	187604
pan	187641	187683
pan	187714	187717
pan	187868	187918
pan	188039	188047
pan	188246	188544
pan	188693	188720
pan	188735	188737
pan	188793	188804
pan	188814	188816
pan	188868	188876
pan	188880	188891
pan	189005	189007
pan	189075	189078
pan	189130	189132
pan	189419	189422
pan	189436	189442
pan	189463	189479
pan	189522	189527
pan	189882	190189
pan	190231	190281
pan	190697	190730
pan	190984	190986
pan	191922	192059
pan	192095	192097
pan	192108	192116
pan	192192	192196
pan	192206	192211
pan	192227	192229
pan	193469	193557
pan	193776	193784
pan	193937	193945
pan	193986	193991
pan	194199	194204
pan	194246	194255
pan	194364	194366
pan	194373	194379
pan	194394	194396
pan	194773	194777
pan	194908	194910
pan	194952	194958
pan	194999	195010
pan	195023	195025
pan	195256	195258
pan	195412	195444
pan	195592	195598
pan	195688	195703
pan	195916	195988
pan	196003	196005
pan	196055	196057
pan	196072	196079
pan	196599	196609
pan	196888	196918
pan	196996	197000
pan	197012	197016
pan	197090	197092
pan	197128	197131
pan	197608	197695
pan	197721	197723
pan	197734	197738
pan	197874	197904
pan	198051	198079
pan	198312	198564
pan	198586	198591
pan	198605	198607
pan	198715	198717
pan	198739	198743
pan	198757	198759
pan	198846	198850
pan	198967	198969
pan	198971	198978
pan	199051	199056
pan	199125	199127
pan	199227	199229
pan	199257	199259
pan	199408	199410
pan	199448	199680
pan	199792	199796
pan	199884	199891
